job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source
KAGGLE_000095,2026-05-03,company_179,data scientist,"Los Angeles, CA . United States . San Francisco, CA . Hybrid",hybrid,Senior,164.4,193.17,"data scientist role. requiring skills: ['amazon']. seniority level: Senior. work mode/status: hybrid. company: company_179. location: Los Angeles, CA . United States . San Francisco, CA . Hybrid. industry: Technology.",kaggle
KAGGLE_000096,2026-05-15,company_181,data scientist,"San Francisco, CA",remote,Mid,81.79,127.41,"data scientist role. requiring skills: ['tableau', 'sql', 'r', 'python']. seniority level: Mid. work mode/status: remote. company: company_181. location: San Francisco, CA. industry: Technology.",kaggle
KAGGLE_000097,2026-04-23,company_182,data scientist,"Navi Mumbai, Maharashtra, India . Hybrid",hybrid,Senior,13.99,13.99,"data scientist role. requiring skills: ['pandas', 'numpy', 'pytorch', 'scikit-learn', 'python', 'docker', 'scipy', 'sql', 'machine learning', 'deep learning', 'matplotlib', 'tensorflow']. seniority level: Senior. work mode/status: hybrid. company: company_182. location: Navi Mumbai, Maharashtra, India . Hybrid. industry: Finance.",kaggle
KAGGLE_000098,2026-05-08,company_183,data scientist,"Tallinn, Harjumaa, Estonia . Hybrid",hybrid,Senior,55.59,55.59,"data scientist role. requiring skills: ['pandas', 'numpy', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'airflow', 'sql', 'machine learning', 'deep learning']. seniority level: Senior. work mode/status: hybrid. company: company_183. location: Tallinn, Harjumaa, Estonia . Hybrid. industry: Technology.",kaggle
KAGGLE_000099,2026-05-15,company_184,data scientist,"New York, NY",on-site,Senior,123.3,123.3,"data scientist role. requiring skills: ['machine learning']. seniority level: Senior. work mode/status: on-site. company: company_184. location: New York, NY. industry: Retail.",kaggle
KAGGLE_000100,2026-03-23,company_185,data scientist,"Fairfax, VA",Unknown,Senior,154.7,231.97,"data scientist role. requiring skills: ['pytorch', 'git', 'python', 'machine learning', 'keras', 'deep learning', 'tensorflow']. seniority level: Senior. work mode/status: Unknown. company: company_185. location: Fairfax, VA. industry: Technology.",kaggle
KAGGLE_000101,2026-05-15,company_186,data scientist,"New York, NY . Hybrid",hybrid,Senior,41.11,94.54,"data scientist role. requiring skills: ['database', 'sql', 'aws', 'python']. seniority level: Senior. work mode/status: hybrid. company: company_186. location: New York, NY . Hybrid. industry: Technology.",kaggle
KAGGLE_000102,2026-04-23,company_192,data scientist,United States,Unknown,Mid,123.31,147.97,"data scientist role. requiring skills: ['amazon', 'spark', 'python', 'airflow', 'machine learning']. seniority level: Mid. work mode/status: Unknown. company: company_192. location: United States. industry: Technology.",kaggle
KAGGLE_000103,2026-05-20,company_193,data scientist,"Phoenix, AZ",on-site,Senior,73.98,73.98,"data scientist role. requiring skills: ['powerbi', 'aws', 'r', 'python', 'sql', 'machine learning']. seniority level: Senior. work mode/status: on-site. company: company_193. location: Phoenix, AZ. industry: Energy.",kaggle
KAGGLE_000104,2025-10-23,company_196,data scientist,Hybrid,hybrid,Unknown,143.03,214.05,data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: hybrid. company: company_196. location: Hybrid. industry: Finance.,kaggle
KAGGLE_000105,2026-05-01,company_197,data scientist,"Bengaluru, Karnataka, India . On-site",on-site,Unknown,24.67,24.67,"data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: on-site. company: company_197. location: Bengaluru, Karnataka, India . On-site. industry: Technology.",kaggle
KAGGLE_000106,2026-05-08,company_199,data scientist,"Austin, TX . Hybrid",hybrid,Lead,98.64,98.64,"data scientist role. requiring skills: ['java', 'sql', 'python']. seniority level: Lead. work mode/status: hybrid. company: company_199. location: Austin, TX . Hybrid. industry: Technology.",kaggle
KAGGLE_000107,2026-05-22,company_203,data scientist,"Cincinnati, OH . Chicago, IL . Hybrid",hybrid,Lead,179.82,179.82,"data scientist role. requiring skills: []. seniority level: Lead. work mode/status: hybrid. company: company_203. location: Cincinnati, OH . Chicago, IL . Hybrid. industry: Technology.",kaggle
KAGGLE_000108,2026-05-09,company_207,data scientist,"Manassas, VA",on-site,Senior,84.67,106.86,"data scientist role. requiring skills: ['aws', 'python', 'linux', 'sql', 'gcp', 'hadoop']. seniority level: Senior. work mode/status: on-site. company: company_207. location: Manassas, VA. industry: Technology.",kaggle
KAGGLE_000109,2026-05-15,company_209,data scientist,"Bengaluru, Karnataka, India",Unknown,Senior,6.39,6.39,"data scientist role. requiring skills: ['spark', 'aws', 'python', 'sql', 'gcp', 'deep learning', 'tensorflow', 'tableau']. seniority level: Senior. work mode/status: Unknown. company: company_209. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000110,2026-05-08,company_211,data analyst,"Eindhoven, North Brabant, Netherlands",Unknown,Mid,62.14,62.14,"data analyst role. requiring skills: ['python']. seniority level: Mid. work mode/status: Unknown. company: company_211. location: Eindhoven, North Brabant, Netherlands. industry: Healthcare.",kaggle
KAGGLE_000111,2026-05-18,company_212,data scientist,"Cincinnati, OH",Unknown,Senior,121.66,121.66,"data scientist role. requiring skills: ['azure', 'aws', 'machine learning', 'python']. seniority level: Senior. work mode/status: Unknown. company: company_212. location: Cincinnati, OH. industry: Technology.",kaggle
KAGGLE_000112,2026-05-10,company_215,machine learning engineer,"San Francisco, CA . Seattle, WA . New York, NY . On-site",on-site,Unknown,180.85,267.15,"machine learning engineer role. requiring skills: []. seniority level: Unknown. work mode/status: on-site. company: company_215. location: San Francisco, CA . Seattle, WA . New York, NY . On-site. industry: Technology.",kaggle
KAGGLE_000113,2026-05-15,company_221,data scientist,"Bengaluru, Karnataka, India . Hybrid",hybrid,Lead,17.19,17.19,"data scientist role. requiring skills: ['spark', 'r', 'python', 'java', 'sql', 'machine learning']. seniority level: Lead. work mode/status: hybrid. company: company_221. location: Bengaluru, Karnataka, India . Hybrid. industry: Technology.",kaggle
KAGGLE_000114,2026-05-21,company_223,data scientist,Raleigh-Durham-Chapel Hill Area,Unknown,Senior,89.6,89.6,"data scientist role. requiring skills: ['spark', 'aws', 'r', 'python', 'machine learning', 'hadoop', 'deep learning']. seniority level: Senior. work mode/status: Unknown. company: company_223. location: Raleigh-Durham-Chapel Hill Area. industry: Technology.",kaggle
KAGGLE_000115,2026-05-18,company_092,data scientist,"McLean, VA . Hybrid",hybrid,Senior,83.55,155.17,"data scientist role. requiring skills: ['java', 'machine learning', 'r', 'python']. seniority level: Senior. work mode/status: hybrid. company: company_092. location: McLean, VA . Hybrid. industry: Technology.",kaggle
KAGGLE_000116,2026-05-16,company_225,data scientist,Fully Remote,remote,Unknown,123.3,123.3,data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: remote. company: company_225. location: Fully Remote. industry: Retail.,kaggle
KAGGLE_000117,2026-05-01,company_226,data scientist,"Rochester, New York Metropolitan Area",on-site,Senior,49.68,69.55,"data scientist role. requiring skills: ['deep learning', 'machine learning']. seniority level: Senior. work mode/status: on-site. company: company_226. location: Rochester, New York Metropolitan Area. industry: Education.",kaggle
KAGGLE_000118,2026-05-08,company_227,data scientist,"Denver, CO",on-site,Senior,61.82,90.75,"data scientist role. requiring skills: ['pytorch', 'aws', 'r', 'python', 'docker', 'scikit-learn', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow']. seniority level: Senior. work mode/status: on-site. company: company_227. location: Denver, CO. industry: Healthcare.",kaggle
KAGGLE_000119,2026-05-01,company_052,data scientist,Greater São Paulo Area . Hybrid,hybrid,Senior,45.2,45.2,"data scientist role. requiring skills: ['sql', 'r', 'python']. seniority level: Senior. work mode/status: hybrid. company: company_052. location: Greater São Paulo Area . Hybrid. industry: Technology.",kaggle
KAGGLE_000120,2026-05-17,company_230,data scientist,"Mettawa, IL",on-site,Mid,123.3,123.3,"data scientist role. requiring skills: []. seniority level: Mid. work mode/status: on-site. company: company_230. location: Mettawa, IL. industry: Healthcare.",kaggle
KAGGLE_000121,2026-04-28,company_231,data scientist,"South San Francisco, CA . On-site",on-site,Senior,111.8,111.8,"data scientist role. requiring skills: ['machine learning', 'r', 'python']. seniority level: Senior. work mode/status: on-site. company: company_231. location: South San Francisco, CA . On-site. industry: Healthcare.",kaggle
KAGGLE_000122,2026-05-18,company_233,data scientist,United States,remote,Senior,86.03,155.51,"data scientist role. requiring skills: ['machine learning', 'r', 'python']. seniority level: Senior. work mode/status: remote. company: company_233. location: United States. industry: Technology.",kaggle
KAGGLE_000123,2026-05-08,company_235,data scientist,"San Antonio, TX",on-site,Lead,123.31,123.31,"data scientist role. requiring skills: ['spark', 'r', 'python', 'sql', 'machine learning', 'hadoop', 'deep learning']. seniority level: Lead. work mode/status: on-site. company: company_235. location: San Antonio, TX. industry: Finance.",kaggle
KAGGLE_000124,2026-05-22,company_236,data scientist,United States . Fully Remote,remote,Senior,123.3,139.74,"data scientist role. requiring skills: ['sql', 'machine learning', 'tableau', 'python']. seniority level: Senior. work mode/status: remote. company: company_236. location: United States . Fully Remote. industry: Technology.",kaggle
KAGGLE_000125,2026-05-18,company_041,data scientist,"Mississauga, Ontario, Canada",Unknown,Senior,66.72,66.72,"data scientist role. requiring skills: ['gcp', 'git', 'r']. seniority level: Senior. work mode/status: Unknown. company: company_041. location: Mississauga, Ontario, Canada. industry: Healthcare.",kaggle
KAGGLE_000126,2026-03-23,company_241,data scientist,"Manchester, England, United Kingdom . Hybrid",hybrid,Senior,86.32,94.54,"data scientist role. requiring skills: ['pytorch', 'aws', 'scikit-learn', 'scipy', 'machine learning', 'gcp', 'azure', 'tensorflow']. seniority level: Senior. work mode/status: hybrid. company: company_241. location: Manchester, England, United Kingdom . Hybrid. industry: Technology.",kaggle
KAGGLE_000127,2026-05-15,company_243,data scientist,"Bowie, MD . On-site",on-site,Unknown,91.03,99.25,"data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: on-site. company: company_243. location: Bowie, MD . On-site. industry: Technology.",kaggle
KAGGLE_000128,2026-05-08,company_244,data scientist,"Plano, TX . On-site",on-site,Senior,78.09,176.73,"data scientist role. requiring skills: ['pytorch', 'machine learning', 'tensorflow', 'python']. seniority level: Senior. work mode/status: on-site. company: company_244. location: Plano, TX . On-site. industry: Finance.",kaggle
KAGGLE_000129,2026-05-15,company_246,data scientist,"Arlington, VA",Unknown,Mid,156.19,156.19,"data scientist role. requiring skills: ['spark', 'python', 'docker', 'java', 'sql', 'machine learning', 'kubernetes', 'hadoop', 'deep learning']. seniority level: Mid. work mode/status: Unknown. company: company_246. location: Arlington, VA. industry: Finance.",kaggle
KAGGLE_000130,2026-05-19,company_250,data scientist,"New York, NY",Unknown,Lead,154.31,215.09,"data scientist role. requiring skills: ['powerbi', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'tensorflow', 'tableau']. seniority level: Lead. work mode/status: Unknown. company: company_250. location: New York, NY. industry: Healthcare.",kaggle
KAGGLE_000131,2026-05-18,company_252,data scientist,"San Francisco, CA . Hybrid",hybrid,Lead,232.83,232.83,"data scientist role. requiring skills: []. seniority level: Lead. work mode/status: hybrid. company: company_252. location: San Francisco, CA . Hybrid. industry: Healthcare.",kaggle
KAGGLE_000132,2026-05-14,company_254,data scientist,"Chicago, IL",Unknown,Senior,57.54,78.09,"data scientist role. requiring skills: ['powerbi', 'r', 'python', 'sql', 'database', 'hadoop', 'tableau']. seniority level: Senior. work mode/status: Unknown. company: company_254. location: Chicago, IL. industry: Healthcare.",kaggle
KAGGLE_000133,2026-05-15,company_255,data scientist,"Charlotte, NC . On-site",on-site,Unknown,110.97,123.3,"data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: on-site. company: company_255. location: Charlotte, NC . On-site. industry: Technology.",kaggle
KAGGLE_000134,2026-05-19,company_256,data scientist,"San Francisco, CA . On-site",on-site,Senior,139.75,139.75,"data scientist role. requiring skills: ['sql', 'machine learning', 'r', 'python']. seniority level: Senior. work mode/status: on-site. company: company_256. location: San Francisco, CA . On-site. industry: Technology.",kaggle
KAGGLE_000135,2026-05-17,company_257,data scientist,"Foster City, CA . Hybrid",hybrid,Senior,108.5,173.69,"data scientist role. requiring skills: ['pytorch', 'spark', 'r', 'python', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']. seniority level: Senior. work mode/status: hybrid. company: company_257. location: Foster City, CA . Hybrid. industry: Finance.",kaggle
