job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source,experience_source,salary_source,salary_is_predicted,api_salary_min_raw,api_salary_max_raw,category,source_query,source_location,redirect_url
INDIA2025_80925027334,2026-05-16,Hsbc,Java Developer,Hybrid - Pune,full_time,Senior,15.0,25.0,"Java Developer role. Required skills: Java,Spring,Devops,Microservices,Java Development,Development. Experience level: Senior. Employment type: full_time. Company: Hsbc. Location: Hybrid - Pune. Job description: We are currently seeking an experienced professional to join our team in the role of Consultant Specialist In this role, you will: Implement SRE frameworks to support globally multi-cloud environments, and ensure the highest level of SLA through operational excellence Provide failure analysis / root cause analysis when required Provide support to develop & improve the quality of technical engineering documentation Provide support to drive the maturity of the software development lifecycle Provide quality control of engineering deliverables Provide technical consultation to product management Perform deployment, administration, management, configuration, testing, and integration tasks related to the platforms in cloud environment Help to develop new cloud engineering strategies and implementations for the firm Champion a DevOps model so that services are automated and elastic across all platforms Help coach and mentor less experienced team members. Write operational document",indian_job_market_2025,,,,,,,,,
INDIA2025_230925929966,2026-05-13,Purview India Consulting And  Services  Llp,Gcp Data Engineer,Hybrid - Shirur,full_time,Mid,13.0,15.0,"Gcp Data Engineer role. Required skills: Data Engineering,Bigquery,SQL Queries,ETL,SQL,Etl Pipelines,Java,GCP. Experience level: Mid. Employment type: full_time. Company: Purview India Consulting And Services Llp. Location: Hybrid - Shirur. Job description: Role & responsibilities . Strong knowledge in SQL/ BigQuery. Java/ Python development experience. Nice to have - experience in GCP Dataflow,Apache Beam and Cloud-Composer. LOOKING FOR IMMEDIATE JOINERS ONLY WHO CAN JOIN WITHIN 15-20 DAYS)",indian_job_market_2025,,,,,,,,,
INDIA2025_230925022433,2026-05-13,Bodycraft,Social Media Manager,Bengaluru,full_time,Associate,3.0,6.0,"Social Media Manager role. Required skills: Adobe Creative Suite,Video Editing,Canva,Management,Editing,Adobe,Video,Social media. Experience level: Associate. Employment type: full_time. Company: Bodycraft. Location: Bengaluru. Job description: Bachelors degree in Marketing,Communications,Media,or a related field 25 years of experience in social media management or a similar role Experience with analytics tools like Meta Insights,Google Analytics,etc",indian_job_market_2025,,,,,,,,,
INDIA2025_260925008062,2026-05-16,Acesoft Labs,SAP ABAP Senior Consultant,Hybrid - Bengaluru,full_time,Mid,18.0,20.0,"SAP ABAP Senior Consultant role. Required skills: Interfaces,SAP ABAP,SAP ABAP Senior Consultant,Enhancements,RICEFW,Data Dictionary,Bapi,s4 hana. Experience level: Mid. Employment type: full_time. Company: Acesoft Labs. Location: Hybrid - Bengaluru. Job description: Experience with Core Data Services (CDS) views for data modeling and custom analytics Design and implement interfaces between SAP S / 4HANA and non-SAP systems,ensuring seamless data integration and system interoperability. Must Have Skills: . Must be expertise in development,support and Migration of Software Applications in SAP R / 3 Experience: 6 - 9 Years .",indian_job_market_2025,,,,,,,,,
INDIA2025_240925023966,2026-05-14,STL Digital,Required Data Engineer (6 days working with Remote option),Remote,full_time,Associate,15.0,20.0,"Required Data Engineer (6 days working with Remote option) role. Required skills: Azure Synapse,Azure Data Factory,Data Pipelines,SQL,Pipeline,NoSQL,PowerBI,Datastage. Experience level: Associate. Employment type: full_time. Company: STL Digital. Location: Remote. Job description: Job Role Description Previous experience in a Data Engineer role Hands on Experience with Azure Data Factory (AWS cloud services) especially on Building Data Pipelines Experience with relational SQL and NoSQL databases. Experience with data pipeline and workflow management tools Extensive knowledge of data engineering tools, technologies, and approaches Hands-on experience with ETL tools. Informatica, Datastage etc. BI tools knowledge (PowerBI) Experience with big data tools Excellent analytical and problem-solving skills. Job Location : Remote Working, Can work from anywhere in India with good network connectivity (6 Days working) Experience Level : Expecting 3+ Years with good hands on experience.",indian_job_market_2025,,,,,,,,,
INDIA2025_240925036217,2026-05-14,Edurun,ETL Data Architect,Bengaluru,full_time,Senior,20.0,35.0,"ETL Data Architect role. Required skills: Snowflake,ETL,Data Bricks,Architecture,Bricks,Data. Experience level: Senior. Employment type: full_time. Company: Edurun. Location: Bengaluru. Job description: 10+ years of experience designing and implementing scalable data solutions, including end-to-end ETL/ELT pipelines using Databricks (PySpark) and Snowflake. Experience PostgreSQL and DynamoDB tailored to application needs.",indian_job_market_2025,,,,,,,,,
INDIA2025_230925913100,2026-05-13,BMC Software,Solution Engineer,Bengaluru,full_time,Senior,30.0,40.0,"Solution Engineer role. Required skills: demo,python,itsm,itom,aws,css,web services,cmdb. Experience level: Senior. Employment type: full_time. Company: BMC Software. Location: Bengaluru. Job description: 7+ years of experience in a Cloud / ITSM Consulting Hands-on experience with any cloud platforms (AWS,Azure,GCP) and DevOps practices Experience with ServiceNow,BMC Helix,or similar platforms",indian_job_market_2025,,,,,,,,,
INDIA2025_300925016465,2026-05-20,ti Steps,Python Developer - fresher,"Hyderabad, Chennai, Bengaluru",full_time,Entry,1.0,2.0,"Python Developer - fresher role. Required skills: Testing And Debugging,Django,Rest Apis,JSON,Python Development,Listing,Rest,Development. Experience level: Entry. Employment type: full_time. Company: ti Steps. Location: Hyderabad, Chennai, Bengaluru. Job description: Job Summary: We are looking for a Python Developer to assist in building scalable applications and automation tools. Key Responsibilities: Write clean and efficient Python code. Learn frameworks like Django or Flask. Work on data processing and scripting tasks. Requirements: Basic understanding of Python. Familiarity with libraries and frameworks. Interest in automation and data handling.",indian_job_market_2025,,,,,,,,,
INDIA2025_230925022906,2026-05-13,ARCHER Transnational Systems Pvt. Ltd,Lead Data Warehouse Engineer,Vadodara,full_time,Lead,37.5,40.0,"Lead Data Warehouse Engineer role. Required skills: Dimensional Modeling,Data Warehousing,Azure Synapse,Azure Data Factory,GIT,Azure Sql Dw,SQL Server,JIRA. Experience level: Lead. Employment type: full_time. Company: ARCHER Transnational Systems Pvt. Ltd. Location: Vadodara. Job description: Job Summary We are seeking a strategic and technically proficient Lead Data Warehouse Engineer to architect, manage, and evolve our enterprise data warehouse. This role will lead the data engineering team, drive best practices in data modeling and ETL development, and ensure high-performance data solutions that support business intelligence and analytics across the organization. Role & responsibilities Data Warehouse Development: Design and setup data warehouse from scratch while ensuring scalability, reliability, and alignment with business goals. Dimensional Modeling & Data Governance: Lead the design of dimensional models (facts and dimensions) and enforce data governance standards to maintain a single version of truth. ETL Strategy & Development: Oversee the development and optimization of ETL pipelines using SSIS, Python, and cloud-native tools. Ensure efficient data ingestion from system",indian_job_market_2025,,,,,,,,,
INDIA2025_230925930225,2026-05-13,Purview India Consulting And  Services  Llp,Java Full Stack Developer,Udupi,full_time,Mid,15.0,22.5,"Java Full Stack Developer role. Required skills: Java,Spring Boot,React.Js,Angular,Microservices,SQL,Full Stack,Development. Experience level: Mid. Employment type: full_time. Company: Purview India Consulting And Services Llp. Location: Udupi. Job description: . 6-10 years of overall IT experience with Java,JSP,Servlets,JDBC,Spring Boot,SQL,MVC framework,CSS,Java scripts,JQuery Very strong knowledge and hands on experience on Java 8,Spring Boot,Hibernate,JUnit,Jenkins,GIT,G3 Strong experience on React.JS",indian_job_market_2025,,,,,,,,,
INDIA2025_100225017352,2026-05-16,Net Connect Global,Hiring - Java Developer @ Investment Banking,"Hybrid - Bengaluru, Mumbai (All Areas)",full_time,Mid,15.0,30.0,"Hiring - Java Developer @ Investment Banking role. Required skills: spring boot,java,j2ee,Hibernate,python,web services,tomcat,Kafka. Experience level: Mid. Employment type: full_time. Company: Net Connect Global. Location: Hybrid - Bengaluru, Mumbai (All Areas). Job description: Develop APIs using REST,MQ,Kafka,and other standard channels. Must-Have Skills: . Strong experience with the Java and J2EE platforms and frameworks: Java 8,Spring Boot,Spring Framework,REST,Web Services,Tomcat,JBoss Experience Range: 3 to 15 Years Experience in Java 8 or Java For Full Stack Role: 2+ years of experience with ReactJS / Angular 8+",indian_job_market_2025,,,,,,,,,
INDIA2025_250925927491,2026-05-15,Wenger & Watson,Informatica Data Quality Developer,Hyderabad,full_time,Senior,11.0,20.0,"Informatica Data Quality Developer role. Required skills: Informatica Idq,Informatica,Saas MDM,MDM,SAAS,Development,Informatica Data Quality,Data. Experience level: Senior. Employment type: full_time. Company: Wenger & Watson. Location: Hyderabad. Job description: Experience in IDQ development around data profiling, cleansing, parsing, standardization, verification, matching and data quality exception monitoring and handling Designing, developing, testing, deploying, and documenting a project s data quality procedures and its outputs. Profile the project source data, define or confirm the definition of the metadata, cleanse and accurately check the project data, check for duplicate or redundant records, and provide information on how to proceed with backend ETL processes. Experiences with creating SQL procedures, views, subqueries, multiple SQL joins, unions to perform various data extraction tasks and developing PL/SQL triggers for updating or inserting new records Minimum 3-6 years of hands-on experience with Informatica Data Quality (IDQ) toolset (Version 10.x preferred) Working experience in Informatica PowerCenter Strong SQL skills with the ability to tune and optimize complex",indian_job_market_2025,,,,,,,,,
INDIA2025_230925929978,2026-05-13,Purview India Consulting And  Services  Llp,Gcp Data Engineer,Hybrid - Bhor,full_time,Mid,13.0,15.0,"Gcp Data Engineer role. Required skills: Data Engineering,Bigquery,SQL Queries,ETL,SQL,Etl Pipelines,Java,GCP. Experience level: Mid. Employment type: full_time. Company: Purview India Consulting And Services Llp. Location: Hybrid - Bhor. Job description: Role & responsibilities . Strong knowledge in SQL/ BigQuery. Java/ Python development experience. Nice to have - experience in GCP Dataflow,Apache Beam and Cloud-Composer. LOOKING FOR IMMEDIATE JOINERS ONLY WHO CAN JOIN WITHIN 15-20 DAYS)",indian_job_market_2025,,,,,,,,,
INDIA2025_250925023356,2026-05-15,Cloudsplash Technologies,"Hiring Freshers | Java, .NET, Testing, SQL, Angular,Oracle Developers",Hyderabad,full_time,Entry,3.0,5.0,"Hiring Freshers | Java, .NET, Testing, SQL, Angular,Oracle Developers role. Required skills: Java,Dotnet Development,Angular Development,SQL Development,Automation Testing,CSS,UI Development,HTML. Experience level: Entry. Employment type: full_time. Company: Cloudsplash Technologies. Location: Hyderabad. Job description: Role: Software Engineer (Freshers)",indian_job_market_2025,,,,,,,,,
