job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source,true_role_label
JOB00051,2025-10-18,Nexa Workforce,Business Analyst,Gurgaon,Full-time,Mid,12,16,"Nexa Workforce is hiring a Business Analyst in Gurgaon. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Business Recommendations, Data Visualization, Econometrics, Excel, KPI Reporting, LangChain, OpenAI API, Prompt Engineering, RAG, SQL, Scikit-learn and Stakeholder Communication. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
JOB00052,2025-11-13,InsightWorks Global,Associate Data Scientist,Bangalore,Full-time,Associate,11,20,"InsightWorks Global is hiring a Associate Data Scientist in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, ETL, LangChain, Machine Learning, Model Evaluation, Prompt Engineering, Python, RAG, SQL, Scikit-learn, Semantic Search, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00053,2025-12-10,MetroTech Labs,Junior AI Engineer,Hyderabad,Full-time,Entry,7,17,"MetroTech Labs is hiring a Junior AI Engineer in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Econometrics, Gemini API, LLM, LangChain, Machine Learning, Model Evaluation, OpenAI API, Power BI, Prompt Engineering, Python, RAG, SQL, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00054,2026-01-16,PeopleData Systems,AI Engineer,Chennai,Full-time,Mid,14,23,"PeopleData Systems is hiring a AI Engineer in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Airflow, ETL, LLM, LangChain, OpenAI API, Power BI, Prompt Engineering, Python, RAG, SQL, Scikit-learn, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00055,2026-02-21,FutureWorks Analytics,AI Engineer,Chennai,Full-time,Mid,15,25,"FutureWorks Analytics is hiring a AI Engineer in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Airflow, LLM, LangChain, OpenAI API, Prompt Engineering, Python, RAG, SQL, Statistics, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00056,2026-03-05,InsightWorks Global,Research Analyst,Mumbai,Full-time,Mid,13,20,"InsightWorks Global is hiring a Research Analyst in Mumbai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Econometrics, Economic Analysis, Gemini API, LangChain, Machine Learning, Market Research, Prompt Engineering, Python, RAG, SQL, Scikit-learn, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Research Analyst
JOB00057,2026-04-25,BrightPath Analytics,Associate NLP Engineer,Bangalore,Full-time,Associate,11,15,"BrightPath Analytics is hiring a Associate NLP Engineer in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, ETL, Information Extraction, LLM, LangChain, Natural Language Processing, OpenAI API, Python, RAG, Semantic Search, Sentence Transformers, Spark and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
JOB00058,2026-05-03,TalentGraph AI,Junior NLP Engineer,Bangalore,Full-time,Entry,9,16,"TalentGraph AI is hiring a Junior NLP Engineer in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Excel, Gemini API, Information Extraction, LLM, Model Evaluation, Natural Language Processing, Power BI, Python, RAG, Semantic Search, Sentence Transformers, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
JOB00059,2024-01-08,CareerMap Technologies,Associate ML Engineer,Remote India,Full-time,Associate,11,20,"CareerMap Technologies is hiring a Associate ML Engineer in Remote India. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Data Visualization, Docker, ETL, Econometrics, Excel, LLM, MLOps, Machine Learning, Model Evaluation, Python and Scikit-learn. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,ML Engineer
JOB00060,2024-02-04,QuantEdge Solutions,Senior ML Engineer,Chennai,Full-time,Senior,21,29,"QuantEdge Solutions is hiring a Senior ML Engineer in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Docker, MLOps, Machine Learning, Model Evaluation, Power BI, Python, SQL, Scikit-learn, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,ML Engineer
JOB00061,2024-03-22,PeopleData Systems,Junior Business Analyst,Chennai,Full-time,Entry,6,11,"PeopleData Systems is hiring a Junior Business Analyst in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Business Recommendations, Data Visualization, ETL, Econometrics, Excel, KPI Reporting, LangChain, Machine Learning, Python, SQL, Scikit-learn and Stakeholder Communication. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
